name,time,M1_CURRENT_FEEDRATE,S1.ActualAcceleration,S1.ActualPosition,S1.ActualVelocity,S1.CommandAcceleration,S1.CommandPosition,S1.CommandVelocity,S1.CurrentCommand,S1.CurrentFeedback,S1.CurrentReference,S1.DCBusVoltage,S1.LoadObserverTorqueEstimate,S1.OutputCurrent,S1.OutputPower,S1.OutputVoltage,S1.SystemInertia,S1.TorqueLowPassFilterBandwidthEstimate,S1.TorqueReference,X1.ActualAcceleration,X1.ActualPosition,X1.ActualVelocity,X1.CommandAcceleration,X1.CommandPosition,X1.CommandVelocity,X1.CurrentCommand,X1.CurrentFeedback,X1.CurrentReference,X1.DCBusVoltage,X1.LoadObserverTorqueEstimate,X1.OutputCurrent,X1.OutputPower,X1.OutputVoltage,X1.TorqueLowPassFilterBandwidthEstimate,X1.TorqueReference,Y1.ActualAcceleration,Y1.ActualPosition,Y1.ActualVelocity,Y1.CommandAcceleration,Y1.CommandPosition,Y1.CommandVelocity,Y1.CurrentCommand,Y1.CurrentFeedback,Y1.CurrentReference,Y1.DCBusVoltage,Y1.LoadObserverTorqueEstimate,Y1.OutputCurrent,Y1.OutputPower,Y1.OutputVoltage,Y1.TorqueLowPassFilterBandwidthEstimate,Y1.TorqueReference,Z1.ActualAcceleration,Z1.ActualPosition,Z1.ActualVelocity,Z1.CommandAcceleration,Z1.CommandPosition,Z1.CommandVelocity,Z1.CurrentCommand,Z1.CurrentFeedback,Z1.CurrentReference,Z1.DCBusVoltage,Z1.LoadObserverTorqueEstimate,Z1.OutputCurrent,Z1.OutputPower,Z1.OutputVoltage,Z1.TorqueLowPassFilterBandwidthEstimate,Z1.TorqueReference
Timestamp,2017-07-25T20:33:33.24Z,50,-1.9375,-1275.651,23.36825,0,-1275.458,23.33333,0,15.21522,0,320.2317,0,0.6351448,0.05382275,55.51223,0.4636263,0,0,-25,158.946,14.975,0.0001907348,159.0677,15.12119,0,7.816425,0,323.0058,0,0.1307746,0.004173279,26.8686,0,0,81.24999,114.3382,16.925,0,114.4738,16.90314,0,8.478977,0,321.5923,0,0.1478321,0.00531318,29.42737,0,0,-18.75,91.8346,10.425,0,91.9195,10.51824,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:33.343Z,50,7.687499,-1273.318,23.33625,0,-1273.124,23.33333,0,16.65289,0,319.6269,0,0.6737473,0.0572258,56.86436,0.4636263,0,0,62.49999,160.4592,15.3,-0.0001907348,160.5798,15.12119,0,4.133631,0,323.1649,0,0.1020497,0.003280527,27.24961,0,0,0,116.0295,17.15,0,116.1641,16.90314,0,6.748251,0,321.7638,0,0.1171476,0.004230422,28.13864,0,0,6.25,92.887,10.45,0,92.97132,10.51824,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:33.538Z,50,8.437499,-1268.745,23.36325,0,-1268.551,23.33333,0,15.3933,0,322.0587,0,0.6854164,0.05809942,56.19326,0.4636263,0,0,-37.5,163.4213,14.8,-9.536742e-05,163.5435,15.12119,0,8.005494,0,323.4665,0,0.1291384,0.003955633,27.44673,0,0,6.25,119.3416,16.825,0,119.4771,16.90314,0,9.428465,0,322.2654,0,0.1452839,0.005118584,29.26432,0,0,-31.25,94.948,10.425,-0.0001907348,95.0329,10.51824,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:33.738Z,50,-1.25,-1264.078,23.289,0,-1263.884,23.33333,0,19.18594,0,321.8856,0,0.8264928,0.07002255,55.69328,0.4636263,0,0,-43.75,166.4462,14.975,9.536742e-05,166.5678,15.12119,0,8.606104,0,323.4808,0,0.1337972,0.004203985,26.70877,0,0,-18.75,122.722,16.7,0,122.8578,16.90314,0,6.668518,0,322.1025,0,0.1715083,0.005969063,28.24428,0,0,68.74999,97.0943,10.725,0.0001907348,97.17862,10.51824,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:33.838Z,50,6.875,-1261.745,23.37225,0,-1261.551,23.33333,0,13.94911,0,321.764,0,0.7233297,0.06080656,55.098,0.4636263,0,0,68.74999,167.959,15.3,-9.536742e-05,168.0799,15.12119,0,6.487464,0,323.6093,0,0.1052926,0.003306713,25.0101,0,0,81.24999,124.4134,17.15,9.536742e-05,124.5481,16.90314,0,5.37195,0,322.2098,0,0.1213875,0.004238079,29.30328,0,0,74.99999,98.1046,10.725,-0.0001907348,98.18837,10.51823,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:34.038Z,50,0.9374999,-1257.078,23.3325,0,-1256.884,23.33333,0,16.721,0,321.8167,0,0.7564505,0.06411666,54.89245,0.4636263,0,0,125,170.9824,15.35,9.536742e-05,171.1041,15.12119,0,6.709074,0,323.8649,0,0.1267158,0.004090361,27.9805,0,0,43.75,127.7919,16.8,-0.0001907348,127.9287,16.90314,0,10.38692,0,322.1859,0,0.1794778,0.006451174,28.27052,0,0,99.99999,100.2079,10.725,-0.0001907348,100.292,10.51823,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:34.637Z,50,-11.1875,-1243.078,23.2655,9.536742e-07,-1242.884,23.33333,0,18.97797,0,321.8357,0,0.8116689,0.06868288,57.16946,0.4636263,0,0,68.74999,180.0564,15.3,-9.536742e-05,180.1768,15.12119,0,5.338841,0,323.7426,0,0.09439489,0.002872904,26.61201,0,0,-112.5,137.9361,16.95,0,138.0706,16.90314,0,5.532331,0,322.3141,0,0.1123276,0.003896593,29.29458,0,0,-62.49999,106.5188,10.45,9.536742e-05,106.603,10.51824,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:34.738Z,50,9.687499,-1240.745,23.36625,0,-1240.551,23.33333,0,14.03934,0,321.9174,0,0.6970167,0.05882779,56.76249,0.4636263,0,0,-112.5,181.5669,14.8,0,181.689,15.12119,0,7.97589,0,323.4678,0,0.1457587,0.004548047,27.02581,0,0,106.25,139.6251,16.95,0,139.7609,16.90314,0,7.501737,0,321.9518,0,0.1470603,0.00509704,30.00117,0,0,-87.49999,107.5706,10.3,9.536742e-05,107.6548,10.51824,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:34.842Z,50,-2.625,-1238.318,23.3215,0,-1238.124,23.33333,0,16.65275,0,319.6758,0,0.7373928,0.06273453,56.72429,0.4636263,0,0,-62.49999,183.1405,15,0,183.2616,15.12119,0,6.69755,0,323.1386,0,0.1270425,0.004125171,25.11415,0,0,-43.75,141.3844,16.9,-9.536742e-05,141.5188,16.90314,0,6.260615,0,322.0529,0,0.1128644,0.003964311,27.74983,0,0,12.5,108.6641,10.5,9.536742e-05,108.7487,10.51824,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:35.038Z,50,1.625,-1233.745,23.37025,0,-1233.551,23.33333,0,14.15526,0,322.1373,0,0.65084,0.05523806,56.35265,0.4636263,0,0,18.75,186.105,15.275,0,186.2253,15.12119,0,5.310638,0,323.6117,0,0.09741069,0.003004681,27.70292,0,0,12.5,144.6958,16.925,0.0001907348,144.8318,16.90314,0,7.960624,0,322.0135,0,0.1711384,0.006216764,28.75429,0,0,-43.75,110.7678,10.35,9.536742e-05,110.8523,10.51824,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:35.239Z,50,8.999999,-1228.985,23.335,0,-1228.791,23.33333,0,17.58768,0,319.8344,0,0.7133801,0.05987729,55.5141,0.4636263,0,0,6.25,189.1891,15.15,9.536742e-05,189.3101,15.12119,0,5.311642,0,323.2504,0,0.1161343,0.003714647,24.96597,0,0,12.5,148.1453,17.05,0,148.2801,16.90314,0,5.75822,0,321.7197,0,0.1298426,0.00470272,28.00117,0,0,-25,112.8715,10.425,9.536742e-05,112.956,10.51824,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:35.341Z,50,-16.125,-1226.651,23.32725,0,-1226.458,23.33333,0,16.79691,0,320.2834,0,0.6941106,0.05872185,54.42282,0.4636263,0,0,6.25,190.7018,15.125,-9.536742e-05,190.8222,15.12119,0,6.438703,0,323.3373,0,0.08901002,0.002691139,25.52042,0,0,-62.49999,149.8356,16.95,9.536742e-05,149.9704,16.90314,0,7.066391,0,321.7631,0,0.1225978,0.004353919,30.25644,0,0,-25,113.9229,10.35,0,114.0078,10.51824,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:35.442Z,50,15.875,-1224.318,23.34675,0,-1224.124,23.33333,0,15.08195,0,319.855,0,0.7043687,0.05961147,57.61882,0.4636263,0,0,-31.25,192.2129,15.05,0,192.3343,15.12119,0,6.705159,0,323.1572,0,0.1285209,0.004144681,25.89404,0,0,106.25,151.5238,16.8,0,151.6607,16.90314,0,10.89694,0,321.6807,0,0.1746326,0.006151034,30.79276,0,0,18.75,114.9749,10.55,-0.0001907348,115.0596,10.51823,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:35.539Z,50,6.4375,-1221.985,23.31825,0,-1221.791,23.33333,0,19.06894,0,319.7025,0,0.7894856,0.06680994,54.53098,0.4636263,0,0,37.5,193.726,15.25,0.0001907348,193.8464,15.12119,0,5.350465,0,323.3219,0,0.09224824,0.002936085,27.11082,0,0,-31.25,153.2163,16.975,-0.0001907348,153.351,16.90314,0,7.016572,0,321.9346,0,0.1255587,0.004529534,27.77282,0,0,87.49999,116.0274,10.7,-0.0001907348,116.1114,10.51823,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:35.64Z,50,-2.25,-1219.652,23.34125,-9.536742e-07,-1219.458,23.33333,0,15.99328,0,320.3106,0,0.7299636,0.06169054,55.42602,0.4636263,0,0,-6.25,195.2377,15.2,-0.0001907348,195.3585,15.12119,0,4.150045,0,323.5399,0,0.1113228,0.003596647,25.887,0,0,-12.5,154.906,16.8,0,155.0414,16.90314,0,7.014478,0,321.8635,0,0.156504,0.005625362,30.06645,0,0,81.24999,117.0788,10.65,-0.0001907348,117.1633,10.51823,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:35.84Z,50,7.874999,-1214.985,23.331,0,-1214.791,23.33333,0,17.78838,0,320.193,0,0.7518195,0.06369236,55.21807,0.4636263,0,0,-218.75,197.9995,0,0,197.9991,0,0,5.614275,0,324.6563,0,0.08433192,0.0001149009,6.656579,0,0,-206.25,157.9935,0.325,0,157.993,0,0,6.203769,0,323.3432,0,0.1230468,0.0003207098,10.49098,0,0,-150,119.0005,0.09999999,0,119,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:36.54Z,50,-25.375,-1205.383,4.24575,0,-1205.383,0,0,-0.01542737,0,326.0836,0,2.754617e-19,-8.933157e-05,0,0.4636263,0,0,-12.5,197.9991,-0.025,0,197.9991,0,0,-0.7809943,0,326.3495,0,0.01750245,-1.018226e-06,1.205888,0,0,12.5,157.9931,0.025,0,157.993,0,0,1.666055,0,325.0235,0,0.04064738,6.031577e-06,1.96107,0,0,0,119,0,0,119,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:36.939Z,50,-0.25,-1205.011,0,0,-1205.011,0,0,0.3286665,0,326.3821,0,2.754617e-19,-5.215176e-07,0,0.4636263,0,0,-6.25,197.9991,0,0,197.9991,0,0,-1.897333,0,326.3152,0,0.02576424,1.445774e-06,2.720664,0,0,-12.5,157.993,-0.025,0,157.993,0,0,0.9270631,0,325.0847,0,0.03934101,-5.7265e-06,3.914057,0,0,0,119,0,0,119,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:37.038Z,50,-0.9374999,-1205.011,-0.003,0,-1205.011,0,0,0.1725298,0,326.3983,0,2.754617e-19,-1.130838e-06,0,0.4636263,0,0,-6.25,197.9991,0,0,197.9991,0,0,0.5019953,0,326.3432,0,0.01837978,1.212047e-06,1.444329,0,0,12.5,157.993,0.025,0,157.993,0,0,2.405077,0,325.0139,0,0.04173622,1.768122e-05,1.164883,0,0,0,119,0,0,119,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:37.138Z,50,0,-1205.011,0,0,-1205.011,0,0,0.01600552,0,326.3401,0,2.754617e-19,-3.643575e-07,0,0.4636263,0,0,-37.5,197.999,-0.075,0,197.9991,0,0,0.1827296,0,326.5235,0,0.01904974,-1.152605e-07,1.292765,0,0,0,157.993,0,0,157.993,0,0,1.207034,0,325.0698,0,0.04063867,5.714915e-06,2.796651,0,0,0,119,0,0,119,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:37.239Z,50,0.06249999,-1205.011,0.0009999999,0,-1205.011,0,0,0.1722666,0,326.1385,0,2.754617e-19,4.565854e-07,0,0.4636263,0,0,-6.25,197.999,-0.025,0,197.9991,0,0,0.1724636,0,326.413,0,0.01947813,1.092944e-06,0.4903221,0,0,6.25,157.9932,0.05,0,157.993,0,0,0.8877025,0,325.1991,0,0.04402197,1.766739e-05,3.162134,0,0,0,119,0,0,119,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:37.339Z,50,0.25,-1205.011,0,0,-1205.011,0,0,-0.1164871,0,326.2295,0,2.754617e-19,0,0,0.4636263,0,0,-12.5,197.9991,-0.025,0,197.9991,0,0,-0.2993351,0,326.239,0,0.02044359,0,1.130913,0,0,0,157.993,0,0,157.993,0,0,1.844701,0,325.0544,0,0.04095001,5.909625e-06,2.047038,0,0,0,119,0,0,119,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:37.54Z,50,-0.25,-1205.011,-0.0009999999,0,-1205.011,0,0,0.03982136,0,326.1602,0,2.754617e-19,0,0,0.4636263,0,0,-12.5,197.9992,0,0,197.9991,0,0,-0.780876,0,326.2401,0,0.01738076,0,1.385387,0,0,6.25,157.993,0,0,157.993,0,0,1.806223,0,325.0151,0,0.04293396,1.172015e-05,2.328891,0,0,0,119,0,0,119,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:37.841Z,50,0,-1205.011,0,0,-1205.011,0,0,0.1603232,0,326.4645,0,2.754617e-19,0,0,0.4636263,0,0,-6.25,197.9991,0,0,197.9991,0,0,-0.7719722,0,326.4179,0,0.01837797,-8.243244e-07,2.141843,0,0,18.75,157.9932,0.05,0,157.993,0,0,2.368649,0,325.2372,0,0.04006607,1.729767e-05,1.533933,0,0,0,119,0,0,119,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:38.039Z,50,0.4999999,-1205.011,0.0009999999,0,-1205.011,0,0,0.2211013,0,326.431,0,2.754617e-19,0,0,0.4636263,0,0,0,197.9991,0,0,197.9991,0,0,-0.4614404,0,326.7123,0,0.02329064,0,0.7670974,0,0,6.25,157.9931,0.025,0,157.993,0,0,1.066694,0,325.1791,0,0.04296781,1.139957e-05,3.305019,0,0,0,119,0,0,119,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:38.143Z,50,0.06249999,-1205.011,-0.0007499999,0,-1205.011,0,0,0.160537,0,326.3741,0,2.754617e-19,-3.802812e-07,0,0.4636263,0,0,-6.25,197.9991,0,0,197.9991,0,0,-0.6144286,0,326.4767,0,0.02204396,-5.346532e-07,1.493696,0,0,12.5,157.9931,0.025,0,157.993,0,0,1.666003,0,325.1635,0,0.03911685,1.085738e-05,2.184441,0,0,0,119,0,0,119,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:38.548Z,50,-0.4999999,-1205.011,-0.0009999999,0,-1205.011,0,0,0.124493,0,326.3885,0,2.754617e-19,-5.22464e-07,0,0.4636263,0,0,-25,197.9989,-0.075,0,197.9991,0,0,0.9790977,0,326.6506,0,0.02009144,8.716258e-08,1.090086,0,0,18.75,157.993,0.025,0,157.993,0,0,1.704994,0,325.0984,0,0.04328838,5.929213e-06,2.615395,0,0,0,119,0,0,119,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:38.748Z,50,0,-1205.011,0,0,-1205.011,0,0,0.1604061,0,326.2407,0,2.754617e-19,-3.60375e-07,0,0.4636263,0,0,-18.75,197.999,-0.05,0,197.9991,0,0,0.9683627,0,326.7111,0,0.02409047,-1.063521e-07,0.9517736,0,0,18.75,157.993,0.025,0,157.993,0,0,1.844974,0,325.1992,0,0.04368964,1.857826e-05,2.291662,0,0,0,119,0,0,119,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:38.848Z,50,0.4999999,-1205.011,0.0009999999,0,-1205.011,0,0,0.1722666,0,326.3291,0,2.754617e-19,0,0,0.4636263,0,0,18.75,197.999,0.025,0,197.9991,0,0,-0.7761601,0,326.3703,0,0.02129453,-1.387118e-06,1.621769,0,0,-6.25,157.9929,-0.025,0,157.993,0,0,1.666152,0,324.8872,0,0.04191884,1.840974e-05,2.920002,0,0,0,119,0,0,119,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:38.95Z,50,0.7499999,-1205.011,0.0009999999,0,-1205.011,0,0,0.1722666,0,326.0536,0,2.754617e-19,1.170202e-06,0,0.4636263,0,0,6.25,197.9992,0.025,0,197.9991,0,0,-0.78095,0,326.4152,0,0.01744572,0,1.208332,0,0,6.25,157.993,0.025,0,157.993,0,0,2.023632,0,325.0982,0,0.02696894,-1.02691e-05,3.236928,0,0,0,119,0,0,119,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:39.051Z,50,0.06249999,-1205.011,-0.0007499999,0,-1205.011,0,0,0.1723877,0,326.2086,0,2.754617e-19,-1.067475e-06,0,0.4636263,0,0,0,197.9991,0,0,197.9991,0,0,1.933192,0,326.3018,0,0.0296738,-2.696278e-06,1.730157,0,0,6.25,157.993,0,0,157.993,0,0,1.806233,0,325.0857,0,0.04297452,1.778165e-05,2.127225,0,0,0,119,0,0,119,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:39.242Z,50,-1.0625,-1205.011,-0.00325,0,-1205.011,0,0,0.004097576,0,326.1772,0,2.754617e-19,-1.177317e-06,0,0.4636263,0,0,18.75,197.9992,0.05,0,197.9991,0,0,-1.582103,0,326.3297,0,0.02136315,2.14664e-06,1.716079,0,0,25,157.9931,0.05,0,157.993,0,0,1.347139,0,325.0531,0,0.04005764,2.285046e-05,2.511451,0,0,0,119,0,0,119,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:39.462Z,50,0.25,-1205.011,0.0009999999,0,-1205.011,0,0,0.1603232,0,326.3995,0,2.754617e-19,9.680887e-07,0,0.4636263,0,0,12.5,197.9991,0,0,197.9991,0,0,-0.1372012,0,326.7041,0,0.02038782,4.753923e-07,1.181447,0,0,6.25,157.9931,0.025,0,157.993,0,0,1.704103,0,325.0659,0,0.02856002,0,3.857328,0,0,0,119,0,0,119,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:39.752Z,50,-0.7499999,-1205.011,-0.0009999999,0,-1205.011,0,0,0.02788445,0,326.2596,0,2.754617e-19,-6.544001e-07,0,0.4636263,0,0,18.75,197.9992,0.05,0,197.9991,0,0,0.6594205,0,326.4114,0,0.02330472,0,1.394103,0,0,-6.25,157.993,0,0,157.993,0,0,1.806127,0,324.8354,0,0.0265041,-6.170291e-06,4.061557,0,0,0,119,0,0,119,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:39.857Z,50,-0.4999999,-1205.011,0,0,-1205.011,0,0,-0.00816364,0,326.3431,0,2.754617e-19,3.100602e-07,0,0.4636263,0,0,12.5,197.9991,0.025,0,197.9991,0,0,-0.1418939,0,326.4731,0,0.01641357,0,1.134876,0,0,0,157.993,0,0,157.993,0,0,0.8881867,0,324.9857,0,0.04143207,1.812089e-05,3.770515,0,0,0,119,0,0,119,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:39.957Z,50,0,-1205.011,0.0009999999,0,-1205.011,0,0,0.01583762,0,326.1356,0,2.754617e-19,5.256164e-07,0,0.4636263,0,0,-18.75,197.9991,-0.025,0,197.9991,0,0,0.01574576,0,326.3939,0,0.02786219,-1.435555e-06,0.2122908,0,0,0,157.993,0,0,157.993,0,0,0.2504512,0,324.8676,0,0.04115207,1.141156e-05,4.241906,0,0,0,119,0,0,119,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:40.052Z,50,0.25,-1205.011,0,0,-1205.011,0,0,0.3167145,0,326.2278,0,2.754617e-19,0,0,0.4636263,0,0,6.25,197.999,0,0,197.9991,0,0,-1.897297,0,326.1516,0,0.02244713,2.993459e-06,2.370352,0,0,0,157.993,0,0,157.993,0,0,1.245992,0,325.1371,0,0.02851475,-7.030092e-06,5.094235,0,0,0,119,0,0,119,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:40.458Z,50,-0.25,-1205.011,-0.0009999999,0,-1205.011,0,0,0.02788445,0,326.4561,0,2.754617e-19,5.894669e-07,0,0.4636263,0,0,6.25,197.9991,0,0,197.9991,0,0,-0.9430965,0,326.6434,0,0.01617753,5.299276e-07,1.066443,0,0,-12.5,157.993,-0.025,0,157.993,0,0,2.08624,0,325.3941,0,0.02829298,-3.885691e-06,3.655272,0,0,0,119,0,0,119,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:40.66Z,50,-0.4999999,-1205.011,0,0,-1205.011,0,0,0.1721929,0,326.4651,0,2.754617e-19,3.282906e-07,0,0.4636263,0,0,-25,197.999,-0.05,0,197.9991,0,0,0.6594997,0,326.7634,0,0.01881711,1.024605e-06,0.7530369,0,0,-12.5,157.993,-0.025,0,157.993,0,0,0.5694356,0,325.2292,0,0.03441907,-1.171136e-05,5.23053,0,0,0,119,0,0,119,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:40.96Z,50,0.7499999,-1205.011,0.0009999999,0,-1205.011,0,0,-0.1164977,0,326.2952,0,2.754617e-19,0,0,0.4636263,0,0,6.25,197.9991,0,0,197.9991,0,0,-0.9338652,0,326.8157,0,0.02211201,0,2.013742,0,0,-12.5,157.993,-0.025,0,157.993,0,0,1.347214,0,325.3508,0,0.02806434,-7.56457e-06,4.325819,0,0,0,119,0,0,119,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:41.16Z,50,-0.25,-1205.011,0,0,-1205.011,0,0,0.3165475,0,326.3633,0,2.754617e-19,5.567977e-07,0,0.4636263,0,0,0,197.9991,0,0,197.9991,0,0,-1.100637,0,326.5086,0,0.01732621,4.61557e-07,1.181536,0,0,6.25,157.993,0.025,0,157.993,0,0,1.067084,0,325.1081,0,0.02941991,-3.790406e-06,5.006422,0,0,0,119,0,0,119,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:41.357Z,50,0.4999999,-1205.011,0,0,-1205.011,0,0,0.004097576,0,326.1767,0,2.754617e-19,-4.671427e-07,0,0.4636263,0,0,-12.5,197.999,-0.025,0,197.9991,0,0,1.932389,0,326.4734,0,0.01993347,0,1.952159,0,0,0,157.993,0,0,157.993,0,0,1.844824,0,324.9214,0,0.0422532,1.219566e-05,2.296833,0,0,0,119,0,0,119,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:41.48Z,50,0,-1205.011,0,0,-1205.011,0,0,0.3166488,0,326.0655,0,2.754617e-19,5.65732e-07,0,0.4636263,0,0,-6.25,197.999,-0.025,0,197.9991,0,0,-2.054553,0,326.4628,0,0.02209957,-1.0439e-06,3.943855,0,0,-37.5,157.9927,-0.09999999,0,157.993,0,0,2.164515,0,325.1431,0,0.04365333,6.544225e-06,3.522531,0,0,0,119,0,0,119,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:41.68Z,50,-0.9999999,-1205.011,-0.002,0,-1205.011,0,0,0.03982786,0,326.6918,0,2.754617e-19,0,0,0.4636263,0,0,0,197.9989,0,0,197.9989,0,0,-0.770206,0,327.1576,0,3.733704e-11,1.049294e-06,0,0,0,-6.25,157.9822,0,0,157.9822,0,0,-0.4408411,0,325.7689,0,1.291511e-10,0,0,0,0,0,118.9387,0,0,118.9387,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:42.079Z,50,0.25,-1205.011,0,0,-1205.011,0,0,0.02788445,0,326.568,0,2.754617e-19,-6.293712e-07,0,0.4636263,0,0,0,197.9989,0,0,197.9989,0,0,-0.9328133,0,327.2147,0,2.709316e-19,0,0,0,0,0,157.9813,0,0,157.9813,0,0,-0.3285334,0,325.7675,0,2.772363e-19,-4.671587e-07,0,0,0,0,118.9387,0,0,118.9387,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:42.18Z,50,0,-1205.011,0,0,-1205.011,0,0,-0.1164977,0,326.6274,0,2.754617e-19,-1.280474e-06,0,0.4636263,0,0,0,197.9989,0,0,197.9989,0,0,-0.4506176,0,327.0894,0,2.709316e-19,0,0,0,0,0,157.9812,0,0,157.9812,0,0,-0.1175442,0,325.7396,0,2.772363e-19,-1.307835e-06,0,0,0,0,118.9387,0,0,118.9387,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:42.285Z,50,1.0625,-1205.011,0.00325,0,-1205.011,0,0,0.1600747,0,326.6258,0,2.754617e-19,2.305931e-06,0,0.4636263,0,0,0,197.9989,0,0,197.9989,0,0,-0.6188479,0,326.9033,0,2.709316e-19,1.572286e-06,0,0,0,0,157.9811,0,0,157.9811,0,0,0.4056084,0,325.7697,0,2.772363e-19,7.796943e-07,0,0,0,0,118.9387,0,0,118.9387,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:42.582Z,50,-0.4999999,-1205.011,-0.0009999999,0,-1205.011,0,0,-0.128395,0,326.5821,0,2.754617e-19,-1.568255e-06,0,0.4636263,0,0,0,197.9989,0,0,197.9989,0,0,-1.409383,0,327.1206,0,2.709316e-19,-1.28759e-06,0,0,0,0,157.9808,0,0,157.9808,0,0,0.1958205,0,325.7739,0,2.772363e-19,0,0,0,0,0,118.9387,0,0,118.9387,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:42.681Z,50,1.25,-1205.011,0.002,0,-1205.011,0,0,0.1483798,0,326.6639,0,2.754617e-19,7.370382e-07,0,0.4636263,0,0,0,197.9989,0,0,197.9989,0,0,3.047904,0,327.0096,0,2.709316e-19,6.317876e-07,0,0,0,0,157.9807,0,0,157.9807,0,0,-0.8461912,0,325.7405,0,2.772363e-19,0,0,0,0,0,118.9387,0,0,118.9387,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:42.779Z,50,-0.9999999,-1205.011,-0.002,0,-1205.011,0,0,0.1961298,0,326.5833,0,2.754617e-19,-1.151334e-06,0,0.4636263,0,0,0,197.9989,0,0,197.9989,0,0,0.1717537,0,327.0313,0,2.709316e-19,-4.267911e-06,0,0,0,0,157.9807,0,0,157.9807,0,0,-0.2214996,0,325.776,0,2.772363e-19,-9.13027e-07,0,0,0,0,118.9387,0,0,118.9387,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:43.079Z,50,0,-1205.011,0,0,-1205.011,0,0,-0.1405176,0,326.5268,0,2.754617e-19,0,0,0.4636263,0,0,0,197.9989,0,0,197.9989,0,0,0.3286621,0,327.0533,0,2.709316e-19,-1.026375e-06,0,0,0,0,157.9805,0,0,157.9805,0,0,-1.054503,0,325.7682,0,2.772363e-19,0,0,0,0,0,118.9387,0,0,118.9387,0,0,0,0,0,0,0,0,0,0,0
